testName,graphID,strength,criteria,noOfNodes,noOfEdges,entitySetGenerationTime,noOfEntities,testSuiteSize,testSuiteGenerationTime,totalPathLength,averagePathLength
Test-1-14,2,3,t_cover,238,627,0.0020279884,1838,335.333333333,358.094171683,32867,98.0129224653
Test-1-14,3,3,t_cover,88,213,0.0008111,536,99,58.2377326489,5616,56.7272727273
Test-1-14,4,3,t_cover,10,17,6.29425048828E-05,30,8,3.4080296358,67.3333333333,8.4166666667
Test-1-2,0,3,t_cover,13,15,6.8187713623E-05,18,5,2.1022730668,57,11.4
Test-1-2,1,3,t_cover,21,28,9.01222229004E-05,39,10.3333333333,4.4869073232,165.666666667,16.0322580646
Test-1-2,2,3,t_cover,227,620,0.002300024,1948,379.666666667,419.795549393,35680.6666667,93.978928885
Test-1-2,3,3,t_cover,70,150,0.000524044,332,69,37.8001197179,3446.33333333,49.9468599033
Test-1-2,4,3,t_cover,10,17,5.60283660889E-05,30,9.6666666667,4.1454290549,77,7.9655172414
Test-1-3,0,3,t_cover,81,165,0.0005071163,360,80.6666666667,45.8690475623,4038,50.0578512396
Test-1-3,1,3,t_cover,16,18,5.60283660889E-05,21,4.3333333333,1.8232390086,74.6666666667,17.2307692308
Test-1-3,2,3,t_cover,225,573,0.0019600391,1732,348.666666667,341.001476367,31307,89.7906309751
Test-1-3,3,3,t_cover,79,152,0.0005090237,312,70.3333333333,38.6892364025,3415.66666667,48.5639810427
Test-1-3,4,3,t_cover,11,18,5.81741333008E-05,32,10.6666666667,4.5832959811,97.6666666667,9.15625
Test-1-4,0,3,t_cover,13,15,7.39097595215E-05,18,5,2.1314210097,56.3333333333,11.2666666667
Test-1-4,1,3,t_cover,21,28,9.10758972168E-05,39,10.3333333333,4.5312527021,164.666666667,15.9354838711
Test-1-4,2,3,t_cover,75,168,0.0004770756,386,81.6666666667,45.6585880121,4317.66666667,52.8693877551
Test-1-4,3,3,t_cover,10,17,5.3882598877E-05,30,9,3.8412719568,78,8.6666666667
Test-1-5,0,3,t_cover,13,15,6.69956207275E-05,18,5,2.1469039917,57,11.4
Test-1-5,1,3,t_cover,15,16,5.00679016113E-05,18,3.6666666667,1.5751767159,53,14.4545454545
Test-1-5,2,3,t_cover,69,142,0.0004048347,300,64.3333333333,34.8434449832,3124.66666667,48.5699481866
Test-1-5,3,3,t_cover,10,17,5.10215759277E-05,30,9,3.8721969922,74.6666666667,8.2962962963
Test-1-6,0,3,t_cover,13,15,6.79492950439E-05,18,4.3333333333,1.857239008,51.6666666667,11.9230769231
Test-1-6,1,3,t_cover,18,21,6.29425048828E-05,25,4.3333333333,1.8525969187,68.6666666667,15.8461538462
Test-1-6,2,3,t_cover,82,185,0.0005660057,430,85.6666666667,48.7144242128,4795,55.9727626459
Test-1-6,3,3,t_cover,10,17,4.91142272949E-05,30,9.6666666667,4.1743876139,82.3333333333,8.5172413793
Test-1-7,0,3,t_cover,15,19,9.60826873779E-05,26,7,2.9556699594,86.6666666667,12.380952381
Test-1-7,1,3,t_cover,17,20,6.38961791992E-05,24,4.6666666667,1.9855333964,91.6666666667,19.6428571429
Test-1-7,2,3,t_cover,218,550,0.0019309521,1562,300.333333333,278.1555837,26059,86.7669256383
Test-1-7,3,3,t_cover,80,184,0.0006599426,431,86.6666666667,49.1567846139,4710.66666667,54.3538461539
Test-1-7,4,3,t_cover,10,17,6.103515625E-05,30,9.3333333333,3.9857736429,80,8.5714285714
Test-1-8,0,3,t_cover,37,48,0.0001819134,68,17.3333333333,8.0660243034,562.666666667,32.4615384616
Test-1-8,1,3,t_cover,18,21,6.69956207275E-05,25,5.3333333333,2.2917976379,78.6666666667,14.75
Test-1-8,2,3,t_cover,236,614,0.0031321049,1770,299.333333333,306.014978091,29808.3333333,99.5824053452
Test-1-8,3,3,t_cover,84,198,0.0007479191,487,98.6666666667,57.4180866877,5182.33333333,52.5236486486
Test-1-8,4,3,t_cover,10,17,6.103515625E-05,30,10,4.2662158807,86,8.6
Test-1-9,0,3,t_cover,13,15,8.01086425781E-05,18,3.6666666667,1.5455774466,44.6666666667,12.1818181818
Test-1-9,1,3,t_cover,16,18,6.19888305664E-05,21,3.6666666667,1.5533353488,66,18
Test-1-9,2,3,t_cover,75,168,0.0004680157,386,82.6666666667,46.1321729819,4255,51.4717741935
Test-1-9,3,3,t_cover,10,17,5.10215759277E-05,30,9.6666666667,4.1281886101,78.3333333333,8.1034482759
Test-103-1,0,3,t_cover,93,196,0.0007460117,467,118.666666667,70.6647883256,5112.33333333,43.081460674
Test-103-1,1,3,t_cover,3,2,0.000015974,1,1,0.3697315852,2,2
Test-103-1,2,3,t_cover,36,51,0.0001678467,76,19.3333333333,9.0754336516,424.333333333,21.9482758621
Test-103-1,3,3,t_cover,48,113,0.0003139973,246,39,20.589331309,1427.66666667,36.6068376069
Test-103-1,4,3,t_cover,257,665,0.0023050308,2227,482.333333333,626.416823705,48099,99.7214927437
Test-103-1,5,3,t_cover,75,150,0.0005009174,327,87.6666666667,48.5530486902,3706.66666667,42.2813688213
Test-103-1,6,3,t_cover,15,24,7.70092010498E-05,43,13.6666666667,5.8688986301,164.666666667,12.0487804878
Test-103-2,0,3,t_cover,3,2,2.59876251221E-05,1,1,0.3713270028,2,2
Test-103-2,1,3,t_cover,31,42,0.0001418591,62,15.6666666667,7.1875300407,317.666666667,20.2765957447
Test-103-2,2,3,t_cover,49,85,0.0002350807,140,31,15.727940321,853,27.5161290323
Test-103-2,3,3,t_cover,97,203,0.0008020401,497,131.333333333,77.3930610021,5474.33333333,41.6827411168
Test-103-2,4,3,t_cover,231,596,0.002174139,1747,273.666666667,268.855611324,29431.3333333,107.5444579778
Test-103-2,5,3,t_cover,76,155,0.0005869865,339,78.3333333333,43.6329623858,3494.66666667,44.6127659575
Test-103-2,6,3,t_cover,11,18,6.29425048828E-05,32,9,3.8732333183,85.6666666667,9.5185185185
Test-103-4,0,3,t_cover,3,2,3.00407409668E-05,1,1,0.3789176146,2,2
Test-103-4,1,3,t_cover,34,48,0.0001521111,75,17.6666666667,8.2306365967,380.666666667,21.5471698113
Test-103-4,2,3,t_cover,60,107,0.0002958775,175,43.6666666667,22.4899810155,1126.33333333,25.7938931297
Test-103-4,3,3,t_cover,99,205,0.000658989,451,101.666666667,60.4836176237,5641.33333333,55.4885245899
Test-103-4,4,3,t_cover,99,207,0.0007150173,513,137.333333333,81.6077104409,5708.33333333,41.5655339807
Test-103-4,5,3,t_cover,11,18,6.79492950439E-05,32,8.3333333333,3.5939296881,78.3333333333,9.4
Test-103-5,0,3,t_cover,3,2,3.09944152832E-05,1,1,0.3754042784,2,2
Test-103-5,1,3,t_cover,91,184,0.0007610321,429,103.666666667,60.0324460665,4302.66666667,41.504823151
Test-103-5,2,3,t_cover,42,69,0.0002100468,118,25,12.5012743473,709.666666667,28.3866666667
Test-103-5,3,3,t_cover,80,145,0.0004060268,240,61.3333333333,33.7059190273,1608.33333333,26.2228260869
Test-103-5,4,3,t_cover,109,235,0.001666069,530,118.666666667,72.1023596128,6351,53.5196629212
Test-103-5,5,3,t_cover,11,18,5.60283660889E-05,32,10.3333333333,4.4337039789,96.6666666667,9.3548387097
Test-103-7,0,3,t_cover,89,183,0.0005640984,423,98.3333333333,56.7760837078,4106.66666667,41.7627118645
Test-103-7,1,3,t_cover,3,2,1.38282775879E-05,1,1,0.3705066045,2,2
Test-103-7,2,3,t_cover,34,48,0.0001490116,75,17.6666666667,8.2392493884,365,20.6603773585
Test-103-7,3,3,t_cover,44,74,0.0002009869,123,31.6666666667,15.7335526148,804.666666667,25.4105263158
Test-103-7,4,3,t_cover,220,554,0.0054991245,1581,276.666666667,257.673622608,26007.3333333,94.0024096383
Test-103-7,5,3,t_cover,97,206,0.0006921291,453,104,61.7339207331,5058.66666667,48.6410256411
Test-103-7,6,3,t_cover,11,18,5.98430633545E-05,32,8,3.4372506142,82,10.25
Test-103-8,0,3,t_cover,3,2,1.50203704834E-05,1,1,0.3797649542,2,2
Test-103-8,1,3,t_cover,168,397,0.0014119148,1004,200.333333333,148.199688594,17956,89.6306156407
Test-103-8,2,3,t_cover,385,758,0.0024528503,1367,424,687.995841662,12421,29.2948113208
Test-103-8,3,3,t_cover,13,18,7.48634338379E-05,27,7.3333333333,3.12008365,74.6666666667,10.1818181818
Test-103-8,4,3,t_cover,97,197,0.000688076,455,108.333333333,64.2787396908,4882,45.0646153848
Test-103-8,5,3,t_cover,91,207,0.0007140636,479,106,63.5027139982,4863.33333333,45.8805031446
Test-103-8,6,3,t_cover,11,18,7.10487365723E-05,32,10.3333333333,4.4289883773,95.3333333333,9.2258064516
Test-105-1,0,3,t_cover,69,123,0.0003829002,241,64.3333333333,34.1626050472,2995,46.5544041451
Test-105-1,1,3,t_cover,494,1468,0.0081069469,5301,998.666666667,7293.50522677,168411,168.635847797
Test-105-1,2,3,t_cover,3,2,2.00271606445E-05,1,1,0.393134594,2,2
Test-105-1,3,3,t_cover,15,27,0.0001051426,50,16.6666666667,7.2984587352,197,11.82
Test-105-1,4,3,t_cover,50,92,0.0002958775,187,51.3333333333,26.3563609918,1516,29.5324675325
Test-105-1,5,3,t_cover,13,20,6.29425048828E-05,33,9.3333333333,4.0239337285,109,11.6785714286
Test-107-1,0,3,t_cover,52,96,0.0003130436,195,54,27.5502089659,1902,35.2222222222
Test-107-1,1,3,t_cover,23,29,8.98838043213E-05,36,7.3333333333,3.1995739937,108.333333333,14.7727272727
Test-107-1,2,3,t_cover,291,788,0.0027179718,2576,580,935.263713678,63399.3333333,109.3091954022
Test-107-1,3,3,t_cover,16,18,7.39097595215E-05,21,3.3333333333,1.3899037043,60.6666666667,18.2
Test-107-1,4,3,t_cover,156,382,0.0031349659,945,193.666666667,136.512229363,12652,65.3287435455
Test-107-1,5,3,t_cover,120,252,0.0008349419,542,119.666666667,73.6217947006,7171.33333333,59.9275766015
Test-107-1,6,3,t_cover,15,24,7.79628753662E-05,43,14,6.0363647143,156.666666667,11.1904761905
Test-107-2,0,3,t_cover,74,141,0.0004339218,285,63.3333333333,34.3700690269,2845.66666667,44.9315789474
Test-107-2,1,3,t_cover,16,18,5.88893890381E-05,21,3.6666666667,1.5478194555,66.6666666667,18.1818181818
Test-107-2,2,3,t_cover,293,789,0.0027799606,2358,358.333333333,592.766311327,45501.3333333,126.9804651163
Test-107-2,3,3,t_cover,85,158,0.000551939,297,70.3333333333,39.8004936377,2845.66666667,40.4597156399
Test-107-2,4,3,t_cover,25,34,0.0001180172,52,15.3333333333,6.7861037254,369.333333333,24.0869565218
Test-107-2,5,3,t_cover,11,18,0.000056982,32,10,4.2978057861,95.6666666667,9.5666666667
Test-107-3,0,3,t_cover,74,140,0.0004189014,277,60.6666666667,32.788993597,2734.33333333,45.0714285713
Test-107-3,1,3,t_cover,18,21,6.5803527832E-05,25,3.6666666667,1.5708510081,78.6666666667,21.4545454545
Test-107-3,2,3,t_cover,9,8,3.09944152832E-05,7,1,0.4020394484,8,8
Test-107-3,3,3,t_cover,92,186,0.0005218983,397,92,54.1620202859,4487.33333333,48.7753623188
Test-107-3,4,3,t_cover,35,49,0.000191927,76,17.3333333333,8.1178471247,469.666666667,27.0961538462
Test-107-3,5,3,t_cover,11,18,5.81741333008E-05,32,10.3333333333,4.4768699805,98,9.4838709678
Test-107-4,0,3,t_cover,88,158,0.000483036,300,68,37.6219306787,2892.66666667,42.5392156863
Test-107-4,1,3,t_cover,24,30,0.0001039505,39,7,3.1047233741,139,19.8571428571
Test-107-4,2,3,t_cover,163,361,0.0014488697,818,144.666666667,101.016372045,12118.6666667,83.7695852535
Test-107-4,3,3,t_cover,11,18,5.60283660889E-05,32,9.3333333333,4.0080089569,87,9.3214285714
Test-11-1,0,3,t_cover,243,748,0.0026829243,2398,412,880.392429749,46843,113.6966019417
Test-11-1,1,3,t_cover,3,2,2.00271606445E-05,1,1,0.3729653358,2,2
Test-11-1,2,3,t_cover,119,232,0.000813961,473,91.6666666667,55.8393003146,5411,59.0290909091
Test-11-1,3,3,t_cover,139,275,0.0008621216,589,129,83.4764939944,9532.33333333,73.8940568475
Test-11-1,4,3,t_cover,249,610,0.003800869,1882,481.333333333,440.391478697,35316,73.3711911358
Test-11-1,5,3,t_cover,7,12,5.88893890381E-05,15,4.3333333333,1.7286893527,24.6666666667,5.6923076923
Test-11-1,6,3,t_cover,3,2,1.78813934326E-05,1,1,0.3757394155,2,2
Test-11-1,7,3,t_cover,36,52,0.0001809597,79,18,8.4686839581,430.666666667,23.9259259259
Test-11-1,8,3,t_cover,115,257,0.0008661747,592,129,80.0871446133,7521.33333333,58.3049095607
Test-11-1,9,3,t_cover,9,14,5.60283660889E-05,24,7.6666666667,3.2499480248,61.6666666667,8.0434782609
Test-11-2,0,3,t_cover,182,468,0.0016829967,1271,257,210.002166669,17566.6666667,68.3527885864
Test-11-2,1,3,t_cover,3,2,2.31266021729E-05,1,1,0.404103597,2,2
Test-11-2,2,3,t_cover,153,331,0.001210928,773,148,102.30395333,13235,89.4256756757
Test-11-2,3,3,t_cover,226,553,0.0020289421,1456,278.333333333,242.023841699,23235.6666667,83.481437126
Test-11-2,4,3,t_cover,5,6,3.50475311279E-05,6,2.3333333333,0.9039567312,9.3333333333,4
Test-11-2,5,3,t_cover,3,2,1.4066696167E-05,1,1,0.3864393234,2,2
Test-11-2,6,3,t_cover,189,596,0.002188921,1944,325.666666667,376.060439587,29646,91.031729785
Test-11-2,7,3,t_cover,97,201,0.0008089542,455,101.333333333,60.2110783259,5295.66666667,52.2598684213
Test-11-2,8,3,t_cover,9,14,0.000056982,24,6.6666666667,2.845865647,58,8.7
Test-11-3,0,3,t_cover,196,503,0.0019021034,1386,239.333333333,211.29756403,24573,102.67270195
Test-11-3,1,3,t_cover,3,2,1.71661376953E-05,1,1,0.3837738832,2,2
Test-11-3,2,3,t_cover,116,213,0.0006868839,431,97.3333333333,58.4431249301,7562.33333333,77.6952054794
Test-11-3,3,3,t_cover,101,199,0.0006110668,410,85,50.0619633993,4513,53.0941176471
Test-11-3,4,3,t_cover,222,549,0.0017390251,1457,269,237.106507301,23347.6666667,86.7942998762
Test-11-3,5,3,t_cover,5,6,2.59876251221E-05,6,2.3333333333,0.909358263,9.3333333333,4
Test-11-3,6,3,t_cover,3,2,1.50203704834E-05,1,1,0.3744350274,2,2
Test-11-3,7,3,t_cover,17,24,0.000079155,37,10,4.2775069873,152.666666667,15.2666666667
Test-11-3,8,3,t_cover,19,25,7.89165496826E-05,34,8,3.47128733,135.333333333,16.9166666666
Test-11-3,9,3,t_cover,9,14,4.79221343994E-05,24,7.6666666667,3.2493566672,59,7.6956521739
Test-11-4,0,3,t_cover,159,388,0.0014460087,1027,188.333333333,139.60124739,16685,88.5929203541
Test-11-4,1,3,t_cover,3,2,1.97887420654E-05,1,1,0.3703420162,2,2
Test-11-4,2,3,t_cover,22,32,0.0001499653,51,14.3333333333,6.31260554,230,16.0465116279
Test-11-4,3,3,t_cover,11,12,4.60147857666E-05,13,3,1.2382266521,30,10
Test-11-4,4,3,t_cover,224,551,0.0019071102,1455,272.666666667,236.645489772,22721.6666667,83.3312958435
Test-11-4,5,3,t_cover,5,6,3.60012054443E-05,6,2.6666666667,1.0279539426,10.6666666667,4
Test-11-4,6,3,t_cover,3,2,1.50203704834E-05,1,1,0.3718078931,2,2
Test-11-4,7,3,t_cover,98,166,0.0006170273,308,68.6666666667,41.3074026903,4226,61.5436893204
Test-11-4,8,3,t_cover,16,20,7.20024108887E-05,25,4.6666666667,2.0039876302,79.3333333333,17
Test-11-4,9,3,t_cover,9,14,5.10215759277E-05,24,8.3333333333,3.5062249502,62.3333333333,7.48
Test-11-5,0,3,t_cover,235,707,0.005053997,2217,371.333333333,722.052010616,43066.6666667,115.9784560146
Test-11-5,1,3,t_cover,3,2,1.71661376953E-05,1,1,0.371611913,2,2
Test-11-5,2,3,t_cover,162,368,0.0011529922,856,164.666666667,115.491682212,13156,79.8947368419
Test-11-5,3,3,t_cover,225,551,0.0017180443,1452,279.666666667,243.321997643,23959,85.6698450535
Test-11-5,4,3,t_cover,7,12,0.000038147,15,5.3333333333,2.1276400089,32,6
Test-11-5,5,3,t_cover,3,2,1.50203704834E-05,1,1,0.3722693125,2,2
Test-11-5,6,3,t_cover,17,24,7.67707824707E-05,37,9,3.8683846792,136.666666667,15.1851851852
Test-11-5,7,3,t_cover,125,253,0.0007650852,552,110.333333333,69.3436752955,8496.66666667,77.0090634444
Test-11-5,8,3,t_cover,9,14,4.6968460083E-05,24,7.3333333333,3.1074880759,56.6666666667,7.7272727273
Test-11-5,9,3,t_cover,125,272,0.0008020401,608,115.666666667,72.9965159893,7695.66666667,66.5331412102
Test-14-10,0,3,t_cover,7,6,4.79221343994E-05,5,1,0.3910627365,6,6
Test-14-10,1,3,t_cover,28,35,0.0001239777,48,10.6666666667,4.805793047,285,26.7187499999
Test-14-10,2,3,t_cover,45,77,0.0002260208,134,29.6666666667,14.9278763135,1059,35.6966292134
Test-14-2,0,3,t_cover,13,12,5.79357147217E-05,11,1,0.4057400227,12,12
Test-14-2,1,3,t_cover,30,38,0.0001170635,53,10.3333333333,4.6991125743,300,29.0322580646
Test-14-2,2,3,t_cover,49,83,0.0002369881,146,33.3333333333,16.8731556733,1187.66666667,35.6300000001
Test-14-8,0,3,t_cover,7,6,4.60147857666E-05,5,1,0.3783013026,6,6
Test-14-8,1,3,t_cover,28,35,0.0001199245,48,9.6666666667,4.3319413662,255,26.3793103448
Test-14-8,2,3,t_cover,45,77,0.0002198219,134,30,15.1199970246,1015.66666667,33.8555555557
Test-15-1,0,3,t_cover,53,94,0.0003349781,179,45,23.0603520075,1453.66666667,32.3037037038
Test-15-1,1,3,t_cover,42,70,0.0002059937,123,28,13.9477722645,850.333333333,30.369047619
Test-15-1,2,3,t_cover,268,665,0.0025799274,2183,508,654.651004633,48215.3333333,94.9120734907
Test-15-1,3,3,t_cover,128,257,0.0009450912,537,103.666666667,63.9816506703,6419.66666667,61.9260450159
Test-15-1,4,3,t_cover,15,24,8.39233398438E-05,43,13.3333333333,5.7478840351,159,11.925
Test-17-1,0,3,t_cover,62,110,0.0003728867,220,60,31.8193437258,2296.66666667,38.2777777778
Test-17-1,1,3,t_cover,18,21,6.79492950439E-05,25,5.3333333333,2.2702606519,81.6666666667,15.3125
Test-17-1,2,3,t_cover,33,57,0.000161171,102,24,11.6077993711,613,25.5416666667
Test-17-1,3,3,t_cover,264,711,0.002603054,2285,519,841.000169675,50793.3333333,97.8676942838
Test-17-1,4,3,t_cover,45,93,0.0003669262,204,54.6666666667,28.0665940444,1458,26.6707317073
Test-17-1,5,3,t_cover,13,20,6.50882720947E-05,33,9.3333333333,4.0302872658,110,11.7857142857
Test-17-2,0,3,t_cover,57,102,0.0003380775,203,56,28.7835936547,2094,37.3928571429
Test-17-2,1,3,t_cover,18,21,6.5803527832E-05,25,5.6666666667,2.4068186283,78.6666666667,13.8823529412
Test-17-2,2,3,t_cover,226,558,0.0030519962,1572,321.666666667,300.117553949,30401.3333333,94.5119170982
Test-17-2,3,3,t_cover,47,100,0.0003519058,222,58,29.804640611,1723.33333333,29.7126436781
Test-17-2,4,3,t_cover,39,66,0.0002031326,118,31,15.3955649535,815.333333333,26.3010752688
Test-17-2,5,3,t_cover,11,18,5.88893890381E-05,32,9.3333333333,4.0194849968,87.6666666667,9.3928571429
Test-19-1,0,3,t_cover,16,19,0.000068903,24,6.3333333333,2.6885968844,87,13.7368421053
Test-19-1,1,3,t_cover,214,545,0.0018901825,1428,262.666666667,224.725310326,26692.6666667,101.6218274112
Test-19-1,2,3,t_cover,383,1041,0.0039532185,3571,743.333333333,2068.06773734,92149,123.967264574
Test-19-1,3,3,t_cover,16,31,0.0001301765,61,20,8.8436677456,245,12.25
Test-19-1,4,3,t_cover,46,73,0.0002260208,118,29.3333333333,14.6669516564,725.333333333,24.7272727273
Test-19-1,5,3,t_cover,29,46,0.000138998,78,23.6666666667,11.0468519529,557.333333333,23.5492957746
Test-19-1,6,3,t_cover,14,23,7.10487365723E-05,41,13.6666666667,5.8994483153,143.333333333,10.487804878
Test-21-1,0,3,t_cover,25,42,0.0001471043,73,22,10.1044473648,452.666666667,20.5757575758
Test-21-1,1,3,t_cover,282,719,0.0023059845,2221,510.333333333,608.992157301,57647.3333333,112.9601567603
Test-21-1,2,3,t_cover,5,6,3.31401824951E-05,6,2.3333333333,0.8863729636,9.3333333333,4
Test-21-1,3,3,t_cover,40,58,0.0002501011,91,22.3333333333,10.9285159111,640,28.656716418
Test-21-1,4,3,t_cover,15,24,7.70092010498E-05,43,12,5.1697097619,141,11.75
Test-23-1,0,3,t_cover,22,37,0.0001289845,63,19.6666666667,8.9238506158,359.666666667,18.2881355932
Test-23-1,1,3,t_cover,198,465,0.0017049313,1438,410.333333333,323.307412306,25847.3333333,62.9910641754
Test-23-1,2,3,t_cover,4,5,0.000025034,6,4,1.5183479786,14,3.5
Test-23-1,3,3,t_cover,85,151,0.0004990101,288,65.3333333333,35.881494681,3929.66666667,60.1479591838
Test-23-1,4,3,t_cover,14,23,0.000068903,41,15,6.4865370592,159,10.6
Test-24-1,0,3,t_cover,56,101,0.0003218651,194,50,25.7005890211,1566.33333333,31.3266666666
Test-24-1,1,3,t_cover,34,51,0.0001549721,82,15.3333333333,7.2338265578,368.666666667,24.0434782609
Test-24-1,2,3,t_cover,268,674,0.0026478767,2134,490.333333333,636.253640016,48108.3333333,98.1135282121
Test-24-1,3,3,t_cover,10,10,4.48226928711E-05,11,2.6666666667,1.1063443025,26.6666666667,10
Test-24-1,4,3,t_cover,130,282,0.0027318001,629,123.666666667,79.7100622654,7467.33333333,60.382749326
Test-24-1,5,3,t_cover,57,106,0.0002918243,208,51,26.4276759624,2006.66666667,39.3464052288
Test-24-1,6,3,t_cover,15,24,6.79492950439E-05,43,13.6666666667,5.8712608814,160.666666667,11.756097561
Test-24-2,0,3,t_cover,16,20,8.89301300049E-05,28,6.3333333333,2.6978120804,86,13.5789473684
Test-24-2,1,3,t_cover,42,70,0.0001928806,117,27.3333333333,13.5467335383,687.666666667,25.1585365854
Test-24-2,2,3,t_cover,234,571,0.0028259754,1539,295.333333333,270.135255416,27793.3333333,94.1083521445
Test-24-2,3,3,t_cover,51,105,0.0003721714,225,53,27.4994050662,1976.33333333,37.289308176
Test-24-2,4,3,t_cover,11,18,5.60283660889E-05,32,9.6666666667,4.1563360691,91.6666666667,9.4827586207
Test-24-3,0,3,t_cover,235,574,0.0021090508,1533,283,260.447750648,25805,91.183745583
Test-24-3,1,3,t_cover,56,106,0.0003910065,214,55.3333333333,28.6189087232,1748.66666667,31.6024096386
Test-24-3,2,3,t_cover,39,61,0.0001878738,100,25,12.1813776493,649.666666667,25.9866666667
Test-24-3,3,3,t_cover,10,10,3.69548797607E-05,11,2.3333333333,0.9616702398,23.3333333333,10
Test-24-3,4,3,t_cover,98,224,0.0007209778,526,118.666666667,71.6377642949,5696,47.9999999999
Test-24-3,5,3,t_cover,33,47,0.0001621246,75,20,9.3764590422,575,28.75
Test-24-3,6,3,t_cover,11,18,5.60283660889E-05,32,10,4.2823863824,89.3333333333,8.9333333333
Test-24-4,0,3,t_cover,16,20,7.58171081543E-05,28,7.3333333333,3.1313766638,99,13.5
Test-24-4,1,3,t_cover,42,69,0.0001921654,112,23.3333333333,11.5497126579,630,27
Test-24-4,2,3,t_cover,239,579,0.0028750896,1524,290.333333333,259.028578996,25918,89.2698048221
Test-24-4,3,3,t_cover,44,85,0.0002441406,172,45.6666666667,23.2428515752,1431.66666667,31.3503649636
Test-24-4,4,3,t_cover,11,18,5.31673431396E-05,32,9,3.8530853589,83,9.2222222222
Test-24-5,0,3,t_cover,72,128,0.0003750324,245,57.6666666667,30.7213428815,2533.66666667,43.936416185
Test-24-5,1,3,t_cover,42,70,0.0001921654,117,23.6666666667,11.7478309472,685.666666667,28.9718309859
Test-24-5,2,3,t_cover,264,653,0.002145052,1753,312.666666667,404.420637925,33335,106.6151385926
Test-24-5,3,3,t_cover,10,10,3.79085540771E-05,11,2.6666666667,1.0844703515,26.6666666667,10
Test-24-5,4,3,t_cover,112,233,0.0006651878,510,102.333333333,62.2769367695,6056.33333333,59.1824104236
Test-24-5,5,3,t_cover,17,21,6.103515625E-05,27,5.3333333333,2.2725212574,99,18.5625
Test-24-5,6,3,t_cover,11,18,5.29289245605E-05,32,9.6666666667,4.161510706,93.6666666667,9.6896551724
